,mbti,enneagram,role,movie,img_url,enn_1,enn_2,downthemall,img_filepath
9863,INFP,4w5,Mandella,   10 Things I Hate About You ,https://www.personality-database.com/profile_images/72241.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/72241.png?=undefined'></a>,downthemall/72241.png
9864,INFP,9w1,Tack,   The Thief and the Cobbler (1993,https://www.personality-database.com/profile_images/20418.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/20418.png?=undefined'></a>,downthemall/20418.png
9865,INFP,4w5,Abraham Portman,   Miss Peregrine's Home for Peculiar Children ,https://www.personality-database.com/images/profile_transparent.png,4,5,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9866,INFP,9w1,Konstantin Dmitrievich Levin,   Anna Karenina ,https://www.personality-database.com/profile_images/14819.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/14819.png?=undefined'></a>,downthemall/14819.png
9867,INFP,9w1,Eric Yorkie,   Twilight,https://www.personality-database.com/profile_images/177403.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/177403.png?=undefined'></a>,downthemall/177403.png
9868,INFP,4w5,Angel Kitty,   Toy Story ,https://www.personality-database.com/profile_images/178709.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/178709.png?=undefined'></a>,downthemall/178709.png
9869,INFP,6w7,Tocino,   Una pelicula de huevos,https://www.personality-database.com/images/profile_transparent.png,6,7,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9870,INFP,1w2,Lucky,   UglyDolls,https://www.personality-database.com/profile_images/120804.png?=undefined,1,2,<a href='https://www.personality-database.com/profile_images/120804.png?=undefined'></a>,downthemall/120804.png
9871,INFP,7w6,Reba McClane,   Red Dragon ,https://www.personality-database.com/profile_images/83686.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/83686.png?=undefined'></a>,downthemall/83686.png
9872,INFP,9w1,Bridget,   Trolls ,https://www.personality-database.com/images/profile_transparent.png,9,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9873,INFP,9w1,Matthew,   The Girl Next Door ,https://www.personality-database.com/images/profile_transparent.png,9,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9874,INFP,5w4,Carrots Creepy Girl,   Klaus ,https://www.personality-database.com/profile_images/71586.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/71586.png?=undefined'></a>,downthemall/71586.png
9875,INFP,9w8,Sammy Jenkis,   Memento ,https://www.personality-database.com/profile_images/102670.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/102670.png?=undefined'></a>,downthemall/102670.png
9876,INFP,6w7,Yu,   Love Exposure ,https://www.personality-database.com/profile_images/111372.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/111372.png?=undefined'></a>,downthemall/111372.png
9877,INFP,4w5,Sean Townsend,   A Simple Favor ,https://www.personality-database.com/profile_images/123334.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/123334.png?=undefined'></a>,downthemall/123334.png
9878,INFP,6w5,David,   Pleasantville ,https://www.personality-database.com/profile_images/143014.png?=undefined,6,5,<a href='https://www.personality-database.com/profile_images/143014.png?=undefined'></a>,downthemall/143014.png
9879,INFP,6w5,Red,   Cars ,https://www.personality-database.com/images/profile_transparent.png,6,5,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9880,INFP,4w3,Ronald Wilby,   Bad Ronald,https://www.personality-database.com/profile_images/184899.png?=undefined,4,3,<a href='https://www.personality-database.com/profile_images/184899.png?=undefined'></a>,downthemall/184899.png
9881,INFP,4w5,Stephanie,   The Wrestler ,https://www.personality-database.com/profile_images/88419.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/88419.png?=undefined'></a>,downthemall/88419.png
9882,INFP,9w1,Josh Baskin,   Big ,https://www.personality-database.com/profile_images/91247.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/91247.png?=undefined'></a>,downthemall/91247.png
9883,INFP,2w1,Mathesar,   Galaxy Quest ,https://www.personality-database.com/images/profile_transparent.png,2,1,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9884,INFP,4w5,Z-4195,   Antz ,https://www.personality-database.com/profile_images/70932.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/70932.png?=undefined'></a>,downthemall/70932.png
9885,INFP,2w1,Widdow Tweed,   The Fox And The Hound ,https://www.personality-database.com/profile_images/56264.png?=undefined,2,1,<a href='https://www.personality-database.com/profile_images/56264.png?=undefined'></a>,downthemall/56264.png
9886,INFP,6w5,The Earthworm,   James and the Giant Peach ,https://www.personality-database.com/profile_images/126710.png?=undefined,6,5,<a href='https://www.personality-database.com/profile_images/126710.png?=undefined'></a>,downthemall/126710.png
9887,INFP,1w2,Emma Morley,   One Day ,https://www.personality-database.com/profile_images/209930.png?=undefined,1,2,<a href='https://www.personality-database.com/profile_images/209930.png?=undefined'></a>,downthemall/209930.png
9888,INFP,6w5,Peter Bretter,   Forgetting Sarah Marshall,https://www.personality-database.com/profile_images/212844.png?=undefined,6,5,<a href='https://www.personality-database.com/profile_images/212844.png?=undefined'></a>,downthemall/212844.png
9889,INFP,9w1,Millie,   Freaky ,https://www.personality-database.com/profile_images/216840.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/216840.png?=undefined'></a>,downthemall/216840.png
9890,INFP,5w4,Calvin Weir-Fields,   Ruby Sparks,https://www.personality-database.com/profile_images/212557.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/212557.png?=undefined'></a>,downthemall/212557.png
9891,INFP,4w5,Penelope Wilhern,   Penelope ,https://www.personality-database.com/profile_images/93868.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/93868.png?=undefined'></a>,downthemall/93868.png
9892,INFP,4w5,Naoufel,   I Lost My Body ,https://www.personality-database.com/profile_images/90651.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/90651.png?=undefined'></a>,downthemall/90651.png
9893,INFP,6w7,Ella of Frell,   Ella Enchanted ,https://www.personality-database.com/profile_images/125240.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/125240.png?=undefined'></a>,downthemall/125240.png
9894,INFP,5w4,Rosemary,   The Giver ,https://www.personality-database.com/profile_images/134825.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/134825.png?=undefined'></a>,downthemall/134825.png
9895,INFP,9w1,Maurice Hall,   Maurice ,https://www.personality-database.com/profile_images/71409.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/71409.png?=undefined'></a>,downthemall/71409.png
9896,INFP,4w5,Vincent van Gogh,   Loving Vincent ,https://www.personality-database.com/profile_images/64660.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/64660.png?=undefined'></a>,downthemall/64660.png
9897,INFP,5w4,Teeny Weeny,   The Neverending Story ,https://www.personality-database.com/profile_images/29618.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/29618.png?=undefined'></a>,downthemall/29618.png
9898,INFP,4w5,Mr. Mistoffelees,   Cats ,https://www.personality-database.com/images/profile_transparent.png,4,5,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9899,INFP,7w6,Amber,   The Other Woman ,https://www.personality-database.com/images/profile_transparent.png,7,6,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9900,INFP,5w4,Adam Red Eagle,   The Miseducation of Cameron Post ,https://www.personality-database.com/images/profile_transparent.png,5,4,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9901,INFP,4w3,Robert Ford,   The Assassination of Jesse James by the Coward Robert Ford ,https://www.personality-database.com/profile_images/48050.png?=undefined,4,3,<a href='https://www.personality-database.com/profile_images/48050.png?=undefined'></a>,downthemall/48050.png
9902,INFP,7w6,Star,   Balto ,https://www.personality-database.com/profile_images/154858.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/154858.png?=undefined'></a>,downthemall/154858.png
9903,INFP,9w1,Miles Miller,   Bad Times at the El Royale ,https://www.personality-database.com/profile_images/23682.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/23682.png?=undefined'></a>,downthemall/23682.png
9904,INFP,9w8,Lin Truly,   Our Times ,https://www.personality-database.com/profile_images/24816.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/24816.png?=undefined'></a>,downthemall/24816.png
9905,INFP,9w1,Jennifer Cavalieri,   Love Story ,https://www.personality-database.com/profile_images/25090.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/25090.png?=undefined'></a>,downthemall/25090.png
9906,INFP,9w8,Dr. Zira,   Planet of the Apes ,https://www.personality-database.com/profile_images/31700.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/31700.png?=undefined'></a>,downthemall/31700.png
9907,INFP,5w6,Sam,   The Lost Boys ,https://www.personality-database.com/profile_images/79932.png?=undefined,5,6,<a href='https://www.personality-database.com/profile_images/79932.png?=undefined'></a>,downthemall/79932.png
9908,INFP,5w4,Anna Greene,   Anna ,https://www.personality-database.com/profile_images/67507.png?=undefined,5,4,<a href='https://www.personality-database.com/profile_images/67507.png?=undefined'></a>,downthemall/67507.png
9909,INFP,9w1,Sibylla,   Kingdom of Heaven ,https://www.personality-database.com/profile_images/23640.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/23640.png?=undefined'></a>,downthemall/23640.png
9910,INFP,4w5,Jeanne d'Arc,   The Passion of Joan of Arc,https://www.personality-database.com/profile_images/122975.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/122975.png?=undefined'></a>,downthemall/122975.png
9911,INFP,9w1,Josephine,   Big Fish ,https://www.personality-database.com/profile_images/49398.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/49398.png?=undefined'></a>,downthemall/49398.png
9912,INFP,4w5,Sara,   Picnic at Hanging Rock ,https://www.personality-database.com/images/profile_transparent.png,4,5,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9913,INFP,2w3,Ben Thomas,   Seven Pounds ,https://www.personality-database.com/profile_images/117491.png?=undefined,2,3,<a href='https://www.personality-database.com/profile_images/117491.png?=undefined'></a>,downthemall/117491.png
9914,INFP,4w5,Mark Hogancamp,   Welcome to Marwen,https://www.personality-database.com/profile_images/201361.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/201361.png?=undefined'></a>,downthemall/201361.png
9915,INFP,6w7,Grundel,   Thumbelina ,https://www.personality-database.com/profile_images/200668.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/200668.png?=undefined'></a>,downthemall/200668.png
9916,INFP,9w1,Fanny Price,   Mansfield Park ,https://www.personality-database.com/profile_images/92268.png?=undefined,9,1,<a href='https://www.personality-database.com/profile_images/92268.png?=undefined'></a>,downthemall/92268.png
9917,INFP,5w6,Kevin Dolenz,   St. Elmo's Fire ,https://www.personality-database.com/images/profile_transparent.png,5,6,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9918,INFP,5w6,"Mary Katherine ""Merricat"" Blackwood",   We Have Always Lived in the Castle ,https://www.personality-database.com/images/profile_transparent.png,5,6,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
9919,INFP,9w8,Mary Warren,   The Crucible ,https://www.personality-database.com/profile_images/202517.png?=undefined,9,8,<a href='https://www.personality-database.com/profile_images/202517.png?=undefined'></a>,downthemall/202517.png
